Job Title,Glassdoor Location,Employer Name,Location,Rating,Salary,Carrier Opportunities,Culure And Values,Senior Management,Comp And Benefits,Life Balance,Company Size,Found year,Description,Company Revenue,Industry,Company Type,Company Sector
AWS Data Engineer (Hybrid),atlanta,Cox powered by Atrium,"Atlanta, GA",-1,Employer Provided Salary:$60.00 - $68.00 Per Hour,-1,-1,-1,-1,-1,-1,-1,"Minimum Qualifications:
Bachelor’s degree or equivalent work experience
A minimum of 3+ years’ experience in Microsoft Windows/ SQL Server Technologies, .Net development, AWS Administration.
Experience working on 24x7 environments oriented towards a zero downtime target.
Working knowledge or previous administration of SQL 2016-SQL 2022 and Windows Server 2012+ preferred.
Ability to work with minimal direction, in a team environment.
Performance tuning for AWS/DataLake systems.
Some Experience with SQL in virtual, physical and cloud-based environments.
Experience with Athena and data modeling for cloud technologies.
Proven ability to quickly learn and implement new technologies.
Experience with Administration, Security/Identity Management and Terraforms in AWS.
Preferred Qualifications:
Experience with SentryOne, a plus.
Ability to code Powershell commands and maintain code in GitHub, a plus.
Some Experience with Metabase and Collibra, a plus.
Experience with ETL in AWS, a plus.
Pay Range:
$60-$68/hr
Requisition Disclaimer:
This job posting is for a temporary role as an employee of Atrium on assignment at Cox. The individual selected for this role will be offered the role as an employee of Atrium; compensation, medical benefits, fringe benefits and other terms and conditions of employment shall be presented by Atrium upon offer. The pay rate range provided is a reasonable estimate of the anticipated compensation range for this job at the time of posting. The actual pay rate will be based on a number of factors, including skills, competencies, experience, location and/or being pursued and other job-related factors permitted by law. In addition, this role will be eligible for overtime pay, in accordance with federal and state requirements

By applying for this position you agree to the Atrium Terms and Conditions. Agreeing to these terms, includes permission to use the email address and mobile phone number you provide during the application process or throughout the duration of your prospective or actual employees to notify you of job openings, profiles, articles, news, and other employment-related information, as well as to notify you of special promotions or additional products and services offered by us or our affiliates and partners (collectively, “Atrium Alerts”). Atrium Alerts may be sent by email, phone or text message. Your personal information will be safely stored in our database. Atrium does not sell your personal information to third parties. Text message and data rates may apply. To OPT OUT of text messaging or to modify your communication preferences for Atrium Alerts at any time, please contact us at privacyadministrator@atriumstaff.com.

If you do not agree with the Atrium Terms and Conditions, you can still complete your application for this position by emailing your resume to our team at coxrecruit@atriumworks.com. Please include the job title in the subject of your email.

As a woman-owned firm, Atrium values diversity. We are an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, genetic information or any other characteristic protected by law. We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.
Posting: #zip",-1,-1,-1,-1
"Sr. Data Engineer, Operations Decision Science",atlanta,"Delta
4.3","Atlanta, GA",4.3,-1,-1,-1,-1,-1,-1,10000+ Employees,1928,"United States, Georgia, Atlanta
Ops Control
19-May-2023
Ref #: 20489
How you'll help us Keep Climbing (overview & key responsibilities)
Ops Decision Science team seeks a data engineering analytics leader to take on developing data-driven solutions aimed at continually improving airline performance and decision making.
An appropriate candidate will have technical knowledge of BI systems design, big data architecture and technology landscape, API consumption, ETL/ELT orchestration, business intelligence tools. The candidate should have excellent organizational and communication skills and feel comfortable in a fast-paced environment.
Primary Functions:
Design, implement data engineering solutions (e.g. locate and extract data from a variety of sources for use in reporting, analysis, and statistical modeling to drive continuous improvement)
Define and execute the data engineering roadmap (e.g. establish an operational data lake and a real-time reporting environment for the operations)
Partner with Information Technology to optimize and enhance the database environment for optimal efficiency and best practices
Provide technical leadership to the Delta's business units
Leverage emerging technologies and identify efficient and meaningful ways to disseminate data and analysis in order to satisfy the business needs
Lead complex process improvement and project management engagements for both individual business units and cross-divisional initiatives.
Interface with business unit leaders to develop and maintain internal customer relationships
Practices safety-conscious environment resulting in employee safety and well-being

Benefits and Perks to Help You Keep Climbing
A career at Delta not only gives you a chance to see the world, but we also provide excellent benefits to help you keep climbing along the way!
Competitive salary, industry leading profit sharing and 401(k) with generous direct contribution and company match
Comprehensive health benefits including medical, dental, vision, short/long term disability and life benefits
A detailed wellness plan that recognizes the importance physical, emotional, financial, and social wellbeing
Domestic and International flight privileges


What you need to succeed (minimum qualifications)
5+ years' experience in Data Science, Statistics, Mathematics, Operations Research, or Computer Science
Consistently makes safety and security, of self and others, the priority
Consistently prioritizes safety and security of self, others, and personal data.
Embraces diverse people, thinking, and styles.
Possesses a high school diploma, GED, or high school equivalency.
Is at least 18 years of age and has authorization to work in the United States.
What will give you a competitive edge (preferred qualifications)
Bachelor's degree in Data Science, Statistics, Mathematics, Operations Research, Computer Science, or equivalent combination of education and experience (Master's degree preferred)
Working knowledge of statistical/machine learning tools (e.g. SAS,R, TensorFlow) preferred
Working knowledge of ""Big Data"" solutions such as Hadoop, NoSQL, MapReduce, etc preferred
Working knowledge of API Consumption preferred
Working knowledge with Modern development patterns and platforms (Azure, AWS, GCP, Microservices, Web Services (REST), Containers, Cloud Native)
Strong written, oral communication, and interpersonal skills
Strong project management, organizational, and prioritizations skills
Must be able to interact and collaborate at all levels within Operations Analysis & Performance, OCC, cross-divisional working groups, and outside entities
Must be performing satisfactorily in present position

< Go back",$10+ billion (USD),"Airlines, Airports & Air Transportation",Company - Public,Transportation & Logistics
Software Engineer- Big Data,atlanta,"State Farm
3.6","Dunwoody, GA",3.6,$87K - $131K (Glassdoor est.),3.5,3.6,3.2,3.4,3.5,10000+ Employees,1922,"Overview:
Do you crave innovation and want to work for a company that is the BEST at what they do in the industry? Does the opportunity to work remote and maintaining a work life balance appeal to you? Then we have the perfect job for you! We are seeking software engineers who push the envelope and strive to create the best product possible. This position will allow you to utilize different technologies, languages, and frameworks to drive solutions while working on inclusive teams that foster diversity of thought. You will be provided opportunities via in house training programs for upskilling to support your development and career goals!
Check out what our Software Engineers have to say about working at State Farm: https://youtu.be/1t5y2PHDypI
Responsibilities:
Looking for something that is pushing the envelope at State Farm and moving Enterprise Technology to the next level? If so, the Claims Data Marketplace (CDM) product may be your answer!
CDM is building out the next generation of a data warehouse in the cloud called ‘Marketplace’. The focus is on migrating Claim’s analytic data and consumers to the cloud. Consumers of this data include Data Scientists, Power Users and BI Reporting to name a few. The future will also include the integration with the Enterprise Marketplace, Unstructured data and other consumers wanting to integrate Claim’s data.
We work closely with the Claims Business and Data Science teams to enable analytic initiatives using the AWS technology stack. Qualified candidates should be high performers, able to work on multiple priorities with a strong desire to learn and grow.
The person filling this position will be responsible for working with consumers of the Claims analytic data to determine their data requirements and building the data pipeline for aggregated domains of data. They will also work closely with other team members on ETL activities associated with data modeling and data design, and ingestion of the data into AWS redshift for consumption.
Qualifications:
Required Skills:
Solution development and deployment on AWS
Experience with various software development tooling and techniques, (e.g., GIT, CI/CD, data pipelines)
Python development experience
Experience with AWS commonly used services (i.e. S3, Lambda, SNS, Glue, Terraform)
Preferred Skills:
Data movement experience (i.e. ETL)
Java
Claims Data Domain knowledge
AWS QuickSight
Join State Farm!
As a Fortune 50 company, we hire the best employees to serve our customers, making us a leader in the insurance and financial services industry. State Farm embraces diversity and inclusion to ensure a workforce that is engaged, builds on the strengths and talents of all associates, and creates a Good Neighbor culture.
We offer competitive benefits and pay with the potential for an annual financial award based on both individual and enterprise performance. Our employees have an opportunity to participate in volunteer events within the community and engage in a learning culture. We offer programs to assist with tuition reimbursement, professional designations, employee development, wellness initiatives, and more!
Visit our Careers page for more information on our benefits, locations and the process of joining the State Farm team!
HYBRID: Qualified candidates (in or near hub locations listed below) should plan to spend time working from home and some time working in the office as part of our hybrid work environment.
HUB LOCATIONS: Dunwoody, GA or Bloomington, IL
SPONSORSHIP: Applicants are required to be eligible to lawfully work in the U.S. immediately; employer will not sponsor applicants for U.S. work authorization (e.g. H-1B visa) for this opportunity
#LI-BS1
SFARM
#LI-Hybrid",$10+ billion (USD),Insurance Carriers,Company - Private,Insurance
Lead Data Science Engineer - Remote US,atlanta,"Siemens
4.1","Peachtree Corners, GA",4.1,$76K - $109K (Glassdoor est.),3.8,4.1,3.7,3.8,4.1,10000+ Employees,1847,"Lead Data Science Engineer – Remote US

Are you looking for a company that empowers talent?
Here at Siemens, we take pride in enabling sustainable progress through technology. We do this through empowering customers by combining the real and digital worlds. Improving how we live, work, and move today and for the next generation!
From Day 1, you are empowered to create an impact with your full potential and creativity to make a difference for tomorrow.
We truly have an inclusive and diverse team culture where you can be yourself.
Our extensive global presence offers a diverse range of career opportunities across various industries, nations, and job domains, empowering our workforce to continuously enhance their skills and stay competitive.
Create a better tomorrow with us!

About EV Charging-As-A-Service (EV CaaS)
EV CaaS is redefining the EV charging market for private and public fleets, including autonomous driving fleets, transit bus agencies, and municipal and private fleets. We are building the next level of charging as a service, taking complete ownership and control of the charging infrastructure, the scheduling of the vehicles, the cloud platform, and the utility meter – in order to provide the highest availability and resilience in the market. In this way, we will accelerate the adoption of electric-powered fleets by optimizing the delivery of power and making refueling seamless and efficient. By taking control of the utility meter, and optimizing EV charge rate and vehicle process flow, EV CaaS provides the lowest cost of electric fueling possible.
In this role, you will be leading the effort to build and deliver innovative data services and solutions for our EV fleet management customers. You'll work with a team of talented engineers to build solutions that transform multiple data sources into critical insights, driving operational efficiency and strategy for our customers. From ideation to deployment, you'll be leading the effort to shape the future of EV fleet management.

As the Lead Data Science Engineer, you will:
Be a technical leader, mentor, collaborator, and champion of best practices
Architect, design, develop, and deploy solutions for predictive analytics and ongoing algorithm improvements
Develop real-time analytics based on multiple available data sources
Implement solutions using a range of internal and external data sources related to the performance of electric vehicles
Lead the implementation of solutions using machine learning, feature engineering, and heuristic algorithms
Measure performance of all solutions, and provide ongoing improvements based on real-world data
Develop predictive event monitoring and notification based on identified conditions
Influence and make decisions on tools and the technology roadmap to meet our analytics and reporting requirements
Be a valued member of an autonomous, cross-functional agile team
Mentor junior developers to help them improve their coding practices
Investigate and resolve system functionality and performance issues
You will make impact if you have the following qualifications:
Bachelor’s degree in computer science, engineering, or a related technical field
5+ years of experience with Python development
Development expertise with one or more machine learning toolkits, such as TensorFlow or Scikit-learn.
Experience developing and deploying machine learning models in a production environment
Experience in quantitative analysis and performance improvement of machine learning models using real-world ground truth data
Previous work that involved multiple data sources requiring analysis, cleansing, and feature engineering
Ability to lead analytical projects to derive critical business insights and identify future innovation in the industry
Experience with CI/CD processes for building and deploying high-quality services
Ability to collaborate across multiple development teams to ensure performance, quality, and a positive user experience
Strong analytical, planning, problem-solving, and decision-making skills
Ability to analyze requirements and define the design and tools necessary to build maintainable solutions
Preferred Qualifications:
Master’s degree with specialization in data science, analytics, machine learning, or similar
2+ years of team lead experience
Experience developing solutions with streaming data using PySpark or similar tools
Experience with vehicle navigation, including map attributes, routing, and/or traffic
Where permitted by applicable law, Siemens may require employees to be fully vaccinated against COVID-19 based on job requirements, and in accordance with accommodation based on legally protected reasons.
Benefits and Perks:
Competitive salary based on qualifications
Health, dental, and vision plans with options
Matching 401(k)
Competitive paid time off plan, holidays, and floating holidays
Paid parental leave
Wellness Program
Flexible Time off or Generous paid – time off depending on position level
Click here to learn more about our extensive benefits offerings.

#LI-REMOTE
#LI-ACR



Equal Employment Opportunity Statement
Siemens is an Equal Opportunity and Affirmative Action Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to their race, color, creed, religion, national origin, citizenship status, ancestry, sex, age, physical or mental disability unrelated to ability, marital status, family responsibilities, pregnancy, genetic information, sexual orientation, gender expression, gender identity, transgender, sex stereotyping, order of protection status, protected veteran or military status, or an unfavorable discharge from military service, and other categories protected by federal, state or local law.

EEO is the Law
Applicants and employees are protected under Federal law from discrimination. To learn more, Click here.

Pay Transparency Non-Discrimination Provision
Siemens follows Executive Order 11246, including the Pay Transparency Nondiscrimination Provision. To learn more, Click here.

California Privacy Notice
California residents have the right to receive additional notices about their personal information. To learn more, click here.",$10+ billion (USD),Electronics Manufacturing,Company - Public,Manufacturing
Software Engineer - Data Engineer,atlanta,"Pluto7
3.7","Atlanta, GA",3.7,$90K - $121K (Glassdoor est.),3.8,3.3,3.6,3.6,3.5,51 to 200 Employees,2015,"In Data Engineer role, you will build systems that collect, manage, and convert raw data into usable information for data scientists to interpret and visualize. You will be working on Google Cloud Platform services, writing complex SQL queries, create data models, data pipelines and work on data ingestion framework.
Join Pluto7

Pluto7 is a tech-enabled solutions company and has expertise in Machine Learning, AI, Data Analytics services on Cloud Platform.

At Pluto7, our core business model is to deliver data driven platforms and solutions to enterprises globally, helping them solve their customer experience and supply chain challenges and making their supply chains intelligent and resilient.

Pluto7’s approach, solutions and transformation framework has been recognized by leading industry bodies and Cloud Providers such as Gartner and Google cloud respectively. We specialize in the Supply chain domain igniting transformation within Retail, CPG, Manufacturing, Hitech and Healthcare industries. Our customers span across the globe with complex, diverse supply chains.

Our mission is to build an intelligent supply chain platform using technology, data and Artificial Intelligence.

There is a sea of opportunity in the Supply Chain Tech space. Don't miss the boat! Apply here to begin the most exciting voyage!

Role: Data Engineer
Experience: 1-4 years
Work location: USA and India

Must have skills :

Hands-on experience in database systems (Structured and Unstructured).
Programming in Python, R, SAS.
Overall knowledge and exposure on how to architect solutions in cloud platforms like GCP, AWS, Microsoft Azure.
Develop and maintain scalable data pipelines, with a focus on writing clean, fault-tolerant code.
Hands-on experience in data model design, developing Big Query/SQL (any variant) stored.
Optimize data structures for efficient querying of those systems.
Collaborate with internal and external data sources to ensure integrations are accurate, scalable and maintainable.
Collaborate with business intelligence/analytics teams on data mart optimizations, query tuning and database design.
Execute proof of concepts to assess strategic opportunities and future data extraction and integration capabilities..
Data extraction, Data cleansing and transformation. ETL, ERP data Extraction skill plus. SAP Hana Analytics Migrations is a Plus.
Strong knowledge on REST APIs, Http Server, MVC architecture.
Knowledge on continuous integration/continuous deployment.

Preferred but not required :

Data Engineering with Real Time Streaming data for Machine learning experience
Certification on any cloud platform is preferred.
Experience of data migration from On-Prem to Cloud environment.
Exceptional analytical, quantitative, problem-solving, and critical thinking skills
Excellent verbal and written communication skills

Why pluto7 :

We invest in the personal and professional growth of every employee because we believe growth leads to both business impact and personal fulfillment.
An opportunity to join an experienced and ambitious team that is passionate about solving customers' needs and loves coming to work every day.
A culture that encourages and promotes professional growth and development with continuous learning.
Competitive salary, equity and benefits including health insurance and performance recognition.
Flexible working environment.
Global reach with multiple locations and a diverse group of talented individuals and customers and presence in the heart of Silicon Valley both in US & India.

Follow us on:

LinkedIn Twitter Facebook Instagram Youtube",Unknown / Non-Applicable,Enterprise Software & Network Solutions,Company - Private,Information Technology
Data Engineer Only W2 (no C2C),atlanta,"Infinity Quest
3.9","Atlanta, GA",3.9,Employer Provided Salary:$60.00 - $65.00 Per Hour,3.9,3.8,3.7,3.6,3.6,201 to 500 Employees,2006,"Hi
Position: Data Engineer
Location: Remote
JD
At least 3 years of Data Engineer experience is required preferably in a cloud Environment.
You should have at least 4 years of coding experience in python/java/ Scala and open source packages with at least 2 years of experience with Databases(SQL/NOSQL etc).
Experience with large scale Distributed databases like redshift/Snowflake is a big Plus.
You should have Experience with different aspects of data systems including database design, data modeling, performance optimization, SQL etc.
Some Experience with building data pipelines and Orchestration(Airflow ,ADF,glue etc) is required.
Strong communication skills (able to explain concepts to non-technical audiences as well as peers)
Self-starter who is highly organized, communicative, quick learner, and team-oriented
Technology Requirements:
Python/Java or Scala , SQL and Airflow. Cloud experience AWS/Azure
Daily tasks:
Developing, executing, monitoring and troubleshooting Data pipelines and workflows in our cloud environment.
Work on Data Lake/DW/DQ and other framework related items
Team and cross functional collaboration as needed.
Preferred background/prior work experience:
3 years of DE expertise building data pipelines and working in a DW/Data lake Cloud based environment
Job Type: Contract
Salary: $60.00 - $65.00 per hour
Experience level:
8 years
Schedule:
8 hour shift
Ability to commute/relocate:
Atlanta, GA 30303: Reliably commute or planning to relocate before starting work (Required)
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: One location",Unknown / Non-Applicable,Information Technology Support Services,Company - Private,Information Technology
"Engineer I, Cloud Data Platforms",atlanta,"Pilot Company
3.3","Roswell, GA",3.3,-1,-1,-1,-1,-1,-1,10000+ Employees,1958,"Company Description

Pilot Company is an industry-leading network of travel centers with more than 30,000 team members and over 750 retail and fueling locations in 44 states and six Canadian provinces. Our energy and logistics division serves as a top supplier of fuel, employing one of the largest tanker fleets and providing critical services to oil operations in our nation's busiest basins. Pilot Company supports a growing portfolio of brands with expertise in supply chain and retail operations, logistics and transportation, technology and digital innovation, construction, maintenance, human resources, finance, sales and marketing.
Founded in 1958 by Jim A. Haslam II and currently led by CEO Shameek Konar, our founding values, people-first culture and commitment to giving back remains true to us today. Whether we are serving guests, a fellow team member, or a trucking company, we are dedicated to fueling people and keeping North America moving.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status.

Job Description

The purpose of this job is to contribute to projects and the implementation of platforms and services to ensure high reliability, performance, and adoption of purpose-built cloud databases and data platforms.
Contribute to the provisioning, configuration, upgrading, and patching of cloud database services and data platforms
Contribute to work to meet near-zero RTO and RPO for cloud database services and data platforms including backups, high availability, and disaster recovery
Contribute to projects to improve or replace underperforming cloud database services or platforms
Work with purpose-built database technologies to optimize application performance, availability, and durability
Contribute to work to properly secure database services and data platforms including access control, encryption, integration, and auditing
Create and maintain documentation to support any service, platform, or process relating to cloud databases and platforms
Ensure changes and enhancements to cloud database services and platforms are in line with defined and approved architectures
Contribute to work to automatically scale cloud database services and data platforms
Contribute to standards and best practices for cloud database services and data platforms
Contribute to training plans for cloud database services and data platforms
Monitor costs associated with cloud database services and data platforms; make recommendations for cost optimization, ensure provisioned capacity is being used appropriately, and ensure protections are in place to prevent runaway costs
Contribute to work on proofs of concept for new database services and data platforms
Model behaviors that support the company’s common purpose; ensure guests and team members are supported at the highest level
Ensure all activities are in compliance with rules, regulations, policies, and procedures set forth by manager
Complete other duties as assigned

Qualifications
Bachelor’s degree in computer science, business administration, information technology, or related field required
Minimum three years’ technology operations experience with strong understanding of data structures, theories, principles, and practices required
Minimum one years’ experience with Amazon Web Services
Experience with AWS Database Services preferred
Basic understanding of structured query language
Basic knowledge of some AWS Database Services – RDS, Aurora, DynamoDB, Redshift, Elasticache, MemoryDB, DocumentDB, Neptune, QLDB, Keyspaces, etc…
Basic knowledge of either Snowflake or Redshift cloud data warehouse technologies
Basic knowledge of Databricks and its intended use
Basic knowledge of some other AWS services – Backup, S3, CloudTrail, CloudWatch, KMS, CLI, DMS, CostExplorer, ControlTower, SecretsManager
Basic knowledge of High Availability (HA) and Disaster Recovery (DR) solutions for AWS database services
Solid understanding of information security policies and how they relate with database services and platforms

Additional Information
This position is on-site at our Atlanta, GA (Rosewell) location
Nation-wide Medical Plan/Dental/Vision
401(k)
Flexible Spending Accounts
Adoption AssistanceTuition Reimbursement
Weekly Pay
Team Member Fuel Discounts
All your information will be kept confidential according to EEO guidelines",$10+ billion (USD),Convenience Stores,Subsidiary or Business Segment,Retail & Wholesale
"Senior Data Engineer, Business Intelligence",atlanta,"MerchantE
3.5","Alpharetta, GA",3.5,$91K - $132K (Glassdoor est.),3.6,3.9,3.4,4.2,3.9,201 to 500 Employees,2000,"Who Are We?
MerchantE is an innovative, technology-focused company providing a full-service platform to support the payment processing needs for merchants of all sizes, including small business retail shops, B2B wholesalers, and global eCommerce enterprises. We partner with financial institutions, software developers, independent sales organizations, and agents to bring our solutions to market.
Why Join Us?
We're growing and we're looking for collaborative, innovative, and hard-working individuals to grow with us! We offer a modern and inspiring work environment where your ideas and contributions are valued. Come experience, first-hand, the impact of your contributions.
The Opportunity:
As we are embarking on our journey to a modern architecture on the cloud, we are looking for talented engineers to join us to build our future. You will get an opportunity to work on challenging problems in a high-volume and mission critical environment.
US WORK AUTHORIZATION REQUIRED - No visa sponsorship is available for this position at this time.
Your Responsibilities will require you to:
Design, implement, and maintain systems used to collect and analyze business intelligence data
Create dashboards, databases, and other platforms that allow for efficient collection and evaluation of BI data
Build the reporting data model and help the data engineering team with creating views, SQL scripts
Perform ETL/ELT and SQL coding using AWS cloud-based solutions and downstream enablement in analytics
Provide data engineering with functional and technical requirements to improve efficiency of data pipelines.
Develop complex data models and design patterns for BI/Analytics reporting requirements
Design and develop scalable reporting, dashboards and data solutions using analytics
Take part in requirements gathering, logical design, physical design, implementation, testing, and deployment.
Provide best practices and guidance regarding the use of ELT/ETL, data modeling, and reporting deliverables.
Perform dataflow, system and data analysis and develop meaningful and useful presentation of data in BI applications
Collaborate closely with internal and external teams to understand and apply changes/modifications impacting data warehouse
Qualifications
Bachelor's Degree in Computer Science or related technical field.
Experience with Postgres, SQL, ETL, BI Tools
4+ years of experience delivering ETL processes and data visualization tools, including extracting data from various sources, modeling, and analysis.
At least 4 years of work experience in application development: specifically Java
(Internship experience does not apply)
BI report design, development, and implementation
Experience writing and executing complex SQL queries
Preferred Qualifications:
Master's Degree in Computer Science or related technical field.
2+ years of experience with a public cloud (AWS, Microsoft Azure, Google Cloud)
2+ years of data warehousing experience (Redshift or Snowflake)
2+ years of experience with Agile engineering practices
#LI-KB1
MerchantE is an Equal Opportunity Employer committed to a diverse workforce.",$100 to $500 million (USD),Financial Transaction Processing,Company - Private,Financial Services
Data Platform Engineer,atlanta,"Acuity Brands
3.6","Conyers, GA",3.6,$73K - $105K (Glassdoor est.),3.4,3.4,3.3,3.4,3.4,10000+ Employees,2001,"Acuity Brands, Inc. (NYSE: AYI) is a market-leading industrial technology company. We use technology to solve problems in spaces and light. Through our two business segments, Acuity Brands Lighting and Lighting Controls (“ABL”) and the Intelligent Spaces Group (“ISG”), we design, manufacture, and bring to market products and services that make the world more brilliant, productive, and connected. We achieve growth through the development of innovative new products and services, including lighting, lighting controls, building management systems, and location-aware applications.
Job Summary

WHY IS ACUITY BRANDS A GREAT PLACE FOR CLOUD DATABASE ENGINEERING?
Our Cloud Database Engineering team is a strategic part of the direction of our company
Our company is a very profitable market leader and provides financial stability
You will work with highly talented, fun, and supportive teams
We believe in a healthy work/life balance
We support continuous development through MS certification programs
Benefits program to meet the needs of you and your family
Environmental, social, and governance (ESG) factors are important, and we are committed to operating our business with high standards of ESG management
Our company culture Lights the way for you to Be Brilliant, Productive and Connected

We are seeking a talented and enthusiastic individual to be a hands-on Data Platform Standard for our Cloud Database Engineering Team as we transform Acuity Brands’ data and analytics platform using the Microsoft Azure Cloud. This position will be responsible for design, develop, test, deploy, maintain, and improve current database solutions. Day to day the data platform standard will apply technical knowledge to create and maintain the data platform components, act as a source of knowledge across the organization, design solutions with security and privacy guidelines, and support application development teams with data-centric applications.
Experience (minimum experience required)
Bachelor’s Degree in Computer Science, MIS, or related technical/analytical field
2 years required in the following:
Experience and understanding of one of the following database platforms: SQL Server, DB2, or Oracle
Strong analytical skills
Data modeling
Excellent written and oral communication skills
Experience with 2 or more of the following:
Monitoring
Performance tuning
Capacity planning
Replication
Data security
Preferred Experience (i.e. industry experience)
Python and/or Power Shell
Azure, AWS, or Google cloud data platforms
ETL processes and performance tuning
Data lake architecture
Scrum/agile tools
We invite you to apply today to join us as We Light the Way to a Brilliant, Productive, and Connected World!

We value diversity and are an equal opportunity employer. All qualified applicants will be considered for employment without regards to race, color, age, gender, sexual orientation, gender identity and expression, ethnicity or national origin, disability, pregnancy, religion, covered veteran status, protected genetic information, or any other characteristic protected by law.

Accommodation for Applicants with Disabilities: As an equal opportunity employer, Acuity Brands is committed to providing reasonable accommodations in its application process for qualified individuals with disabilities and disabled veterans. If you have difficulty using our online system due to a disability and need an accommodation, you may contact us at (770) 922-9000. Please clearly indicate what type of accommodation you are requesting and for what requisition.

Any unsolicited resumes sent to Acuity Brands from a third party, such as an Agency recruiter, including unsolicited resumes sent to an Acuity Brands mailing address, fax machine or email address, directly to Acuity Brands employees, or to Acuity Brands resume database will be considered Acuity Brands property. Acuity Brands will NOT pay a fee for any placement resulting from the receipt of an unsolicited resume.

Acuity Brands will consider any candidate for whom an Agency has submitted an unsolicited resume to have been referred by the Agency free of any charges or fees. This includes any Agency that is an approved/engaged vendor, but does not have the appropriate approvals to be engaged on a search.",$1 to $5 billion (USD),Electronics Manufacturing,Company - Public,Manufacturing
Senior Data Engineer/Developer,atlanta,"Amadeus
4.0","Atlanta, GA",4.0,$100K - $135K (Glassdoor est.),3.7,4.0,3.7,3.7,4.2,10000+ Employees,1987,"Job Title
Senior Data Engineer/Developer
Job Title: Senior Data Engineer/Developer
Job Description
Amadeus Hospitality Business Intelligence (BI) is looking for Senior Data Engineer for our BI Technology team. This role is responsible for building and supporting components responsible for all data ingestion activities in the Amadeus Hospitality Business Intelligence Product suite.
The Amadeus Hospitality BI products provide critical insights to our customers that assist them in increasing revenue and profitability. Ensuring access to the right data at the right time helps our customers accelerate revenue for long term growth.
With Amadeus’ Hotel Business Intelligence Solutions, customers unlock a complete, 360-degree view of rate, occupancy, and distribution trends with both forward-looking and historical data, as well as data from different competitive sets in their market.
Specific Accountabilities
We are seeking a highly skilled Senior Data Engineer/Developer with extensive experience in Data Ingestion technologies, methods, and cloud technologies. This role will be responsible for
Designing, building, and maintaining large-scale data pipelines, data warehousing/lake in a cloud environment.
Have solid understanding of data architecture, data modelling and data integration principles.
Collaborate with cross-functional teams to identify and implement solutions to complex data problems.
Implement ETL processes to integrate data from various sources and formats, transform and load data into a centralized data repository/store/lake.
Develop and maintain automated data quality checks and data governance processes.
Optimize database systems for performance, scalability, and reliability.
Ensure that all data solutions meet security, compliance, and regulatory requirements.
Required Skills:
Strong programming skills in languages like Python, Java, with experience in big data frameworks
Have abilities to develop common frameworks, common modules for data ingestion.
Have abilities to develop automated data quality and data governance mechanisms in the data ingestion processes.
Experience with cloud platforms such as Azure, AWS, including any cloud resident services tools for data ingestion.
Experience in developing Exceptions and Alerting models for data quality.
Proficiency in SQL and database query optimization.
Experience with data governance, data lineage, and data cataloging tools such as Collibra.
Familiarity with DevOps practices and tools such as Jenkins, Git, Docker, and Kubernetes is a Plus.
Excellent problem-solving skills, with the ability to work in a fast-paced, collaborative environment.
Education:
Bachelor’s or Master’s Degree in Computer Science, Information systems, or related discipline
Relevant work experience:
7+ years of experience as a Data Engineer or Developer.
2+ years in a Senior role
2+ years using Agile software development methodologies.
Technology:
Python
Java
Kubernetes
Kafka
Azure Big Data Solutions
Perl
What we can offer you:
The opportunity to work for one of the world’s top leading travel tech companies; a company that originated in technology innovation and sees the world with a technology-first perspective
Skills development and opportunities to try new ideas
A global diverse work environment
Diversity & Inclusion
Amadeus is an Equal Employment Opportunity Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex (including pregnancy, childbirth, or a related medical condition), ancestry, national origin, age, genetic information, military or veterans status, sexual orientation, gender expression, perception, or identity, marital status, mental or physical disability status, or any other protected federal, state, or local status unrelated to performance of work involved.",$1 to $5 billion (USD),Information Technology Support Services,Company - Public,Information Technology
Sr.Big Data Engineer,atlanta,Srichi,"Roswell, GA",-1,$78K - $114K (Glassdoor est.),-1,-1,-1,-1,-1,51 to 200 Employees,Company - Private,"Job ID: SR20160055
Location: Various, Duration: 6 months
Job Description
We are looking for an experienced Sr.Big Data Engineer who will play a key role in designing, building and supporting the enterprise Business Intelligence architecture including Data Warehouse and Reporting Solutions, which enable us to make business decisions.
The Sr. Big Data Engineer will work to create and document standards for internal reporting that will be utilized company-wide. This role will also maintain the reporting infrastructure by administering report security, report backups and source control.
Skills
5+ years experience in Data Warehouse systems and Business Intelligence development
3+ Years experience designing and building big data infrastructure from the ground up
Ability to work in an agile development environment a plus
Big Data Ecosystems:
Hadoop
MapReduce
Scripting Languages:
Python
PHP
Comfortable working in a fast-paced technical or engineering environmen",-1,-1,Unknown / Non-Applicable,-1
