Job Title,Glassdoor Location,Employer Name,Location,Rating,Salary,Carrier Opportunities,Culure And Values,Senior Management,Comp And Benefits,Life Balance,Company Size,Found year,Description,Company Revenue,Industry,Company Type,Company Sector
Data Analyst,washington,"Business Management Associates, Inc.
3.4","Washington, DC",3.4,$56K - $82K (Glassdoor est.),2.6,3.0,2.9,3.1,2.9,51 to 200 Employees,2005,"Business Management Associates, Inc. (BMA) Integrating People and Process Through Service, with a strategic emphasis on integrating people and process, and proven, documented project management methodology for internal and external management while maintaining a strategic and financial focus on an organizations most important component ' its people;
""Love Thy Customer; Love Thy Work; Love Thy System""
Business Management Associates (BMA) is seeking an experienced Data Analyst. The contractor(s) will provide human capital and analytical support services.
RESPONSIBILITIES & DUTIES:
Conduct job analyses.
Assist with conducting job analysis and recruitment activities.
Review of current process when recruiting for individuals to fill agency and sub-office vacancies.
Working with managers, supervisors, and/or subject matter experts to identify the major duties and responsibilities of positions.
Identify any selective factors for recruitment purposes.
Assist in conducting quality reviews of qualifications, ratings and rankings of applicants who apply to agency positions and vacancy announcements.
Review the current process and provide job analysis to assist improvements.
Additional duties may not be listed
QUALIFICATIONS & REQUIREMENTS:
Must have demonstrated experience performing responsibilities and duties
Applicants selected will be subject to a government background investigation and must meet eligibility and suitability requirements.
EDUCATION & EXPERIENCE:
Bachelor's degree required and three to five years of related experience.
At BMA, we are committed to providing an environment of mutual respect where equal employment opportunities are available to all applicants without regard to race, color, religious creed, sex, national origin, ancestry, pregnancy, childbirth, physical disability, mental disability, age, military status or status as a Vietnam-era or special disabled veteran, marital status, registered domestic partner or civil union status, gender (including sex stereotyping and gender identity or expression), medical condition (including, but not limited to, cancer related or HIV/AIDS related), genetic information, or sexual orientation in accordance with applicable federal, state and local laws. BMA complies with applicable state and local laws governing nondiscrimination in employment in every location in which BMA has facilities. BMA believes that diversity and inclusion among our employees is critical to our success as a company, and we seek to recruit, develop and retain the most talented people from a diverse candidate pool.",$5 to $25 million (USD),National Agencies,Company - Private,Government & Public Administration
Data Analyst,washington,"OSS, Inc","Gaithersburg, MD",-1,$59K - $87K (Glassdoor est.),-1,-1,-1,-1,-1,Unknown,Company - Private,"Interact w/biz stakeholders to understand day-to-day opn’l biz reqs & analytical reqmts. Interact w/sr. mgmt to understand global pic & insights needed to draw out of data lake to facilitate better decision-making. Provide solution prototypes & POCs to address technically challenging probs. Provide guidance to tech leads in producing data models & ETL designs. Ensure timely deliveries in an agile environ. Conduct workshops & demos of final deliverables w/various stakeholders & end users. REQ: MS Comp. Sci. or related + min 1 yr related exp. Resume: OSS, Inc., 481 North Fredrick Ave., STE 200, Gaithersburg, MD 20877",-1,Information Technology,Information Technology Support Services,Unknown / Non-Applicable
Data Analyst,washington,"ASHLIN Management Group, Inc.
3.1","Bowie, MD",3.1,$55K - $80K (Glassdoor est.),2.8,2.6,2.6,2.7,2.9,1 to 50 Employees,Unknown,"ASHLIN is an Equal Opportunity Employer. ASHLIN is also an Equal Opportunity of Protected Veterans and Individuals with Disabilities.
ASHLIN Management is a VEVRAA Federal Contractor and desires for Priority Referrals of Protected Veterans

DATA ANALYST
JOB DESCRIPTION

ASHLIN Management Group is seeking a Data Analyst to join our team working with our data analytics team. This professional will start off working with ASHLIN’s cloud-based visualization platform, CompassBI, powered by Sisense, on visualizing descriptive statistics and other key performance indicators and building ASHLIN’s library of dashboard templates. Additional projects will include supporting our team of project specialist in developing deliverables to our clients, based research and analysis methods, using statistical models on business data collected in field. Candidates should also be comfortable preparing routine as well as ad-hoc business reports and PowerPoint decks to present the information to senior management and clients.

Essential duties and responsibilities:

Develop visualizations using tools such as Tableau, PowerBI and/or Sisense
Use sophisticated data analysis methods to support project team in creating deliverable for client
Work with clients to devise methods to optimize data capturing schemes and overall program evaluation plan Perform statistical modeling (e.g. ANOVA) using statistical software applications such as R and SPSS
Work with Senior Database Architect(s) to develop analytical SQL queries and reports for tracking, trending, and interpreting business data
Perform ongoing data quality assessments, identify discrepancies/inconsistencies, and resolve them
Continually improve the end-to-end process of data collection, transformation, analysis, and reporting
Develop data management programs and forms for data entry and maintenance by end-users
Document data analysis and reporting architecture, designs, and write user guides
Other duties as defined by senior research team

Qualifications

To be successful in this position, the Data Analyst must have a minimum of 3 years’ experience in:
Data analysis, involved in both primary and secondary research using data to arrive at decision pertaining to marketing strategies
Ability to interpret complex data sets (quantitative and qualitative) into insights that lead to effective marketing strategies and frameworks

Strong data analysis modelling, specifically the successful candidate must be able to:
Conduct cross-tabular and ANOVA and other statistical analysis using R and/or SPSS
Interpret results of statistical analysis output and draw insights in order to make recommendations to senior management what steps to take
Present data, interpretation and resulting strategy in language that indicates a command of the material while at the same time making sense to lay persons who may not have a marketing and/or data analysis background

Develop data reports using the following tools and technologies:

MS-Excel (Pivot Tables, VBA, Power Pivot, H-Lookup, V-Lookup, Import/Export from/to external data sources)
Online Dashboards (e.g. Tableau, PowerBI, Sisense)
Expert level skills in the development of highly impactful PowerPoint slide decks
Development of scheduled and ad-hoc reports and analysis.

Working in a team environment with responsibility for delivery of timely and accurate business-critical reports and analysis:
Self-motivated and proactive, willing to drive a program of work to successful completion,
Strong oral/written communication, and presentation skills,
Ability to work with highly sensitive information and preserve the confidentiality of the information,
Detail oriented and capable of identifying and resolving data quality issues.

In addition, the following are highly desirable:

A minimum of 3 years’ experience with statistical analysis tools (e.g. R, SPSS)
A background in market research, or related disciplines
Working knowledge of relational databases (e.g. SQL)

Position requirements include:

At least a Bachelor’s Degree in Math, Probability & Statistics, or related data science field
Master’s degree in any of the above disciplines is highly desirable, or MBA
High proficiency with statistical analysis tools
Only open to candidates US Citizens and Permanent Residents currently authorized to work in the US",-1,Management & Consulting,Business Consulting,$5 to $25 million (USD)
Data Analyst,washington,"Sierra7
4.0","Falls Church, VA",4.0,$64K - $94K (Glassdoor est.),3.7,3.8,3.7,3.2,4.0,501 to 1000 Employees,2009,"Why Join Sierra7?
Sierra7 is a Service-Disabled Veteran Owned Small Business. We were founded in 2009 with the mission of ""Serving those who Serve"". We recently received the DAV (Disabled American Veteran) award. Also, Sierra7 is ranked No. 457 out of 5,000 fastest growing private companies in America by Inc. Apply today and help us with our mission of ""Serving those who Serve"".

Benefits:
401K
Legal Assistance

Medical/Dental/Vision
Financial Wellness

FSA (Flexible Spending Account)
Paid Time Off (PTO)

HSA (Health Savings Account)
Federal Holidays

Life Insurance, Voluntary Life Insurance, Voluntary Short- and Long-Term Disability
Education Reimbursement

Additional Supplemental Medical Benefits
Sierra7 University

About this role:
Sierra7, Inc. is seeking a full-time Data Analyst who can facilitate, develop, and execute a digital transformation strategy to include big data management and analytic consulting services. The Data Analyst will be responsible for working with a team of data architects and data engineers to deliver solutions that fulfil the digital transformation needs of the client.

The Data Analyst will be part of the support services contract for VHA’s Office of Healthcare Transformation. This position would require you to work independently, able to analyze data and develop customized reports, dashboards and present to senior leaders. Daily responsibilities include identifying, analyzing data management needs, and collaborating with clients for decision making.

This position is Remote, but would require you to travel to Denver twice a year.

Position Responsibilities:
Facilitate, develop, and execute a digital transformation strategy to include big data management and analytic service-based offerings.
Support team of data architects and data engineers to architect and deliver the solutions that fulfills the digital transformation strategy.
Develop customized dashboards using Power BI (or similar), presenting insights to leadership.
Communicate the results of analyses to management staff in a clear manner that can be easily understood.
Review data to identify patterns or trends that may indicate problems with business operations or customer satisfaction.
Develop new ways to use data to improve business operations or marketing strategies.
Conduct research on new technologies that could be used to provide analytic offerings.
Monitor industry trends and developments in data science to identify new ways to apply data analysis to business challenges.
Recommend new products or services based on customer preferences or behavior patterns discovered through data analysis.

Experience with Palantir
Proficient in building customized dashboards using BI tools (i.e., Looker, Qlik, Tableau, Microsoft Power Applications) to include Power BI are desired.
Extensive familiarity with Analytic tools and technology

Qualifications:
Bachelor's or Graduate's Degree in business, computer science, information systems or mathematics, or equivalent experience.
Experienced in Enterprise Data Management
Demonstrated understanding of enterprise data warehouse, big data, BI & analytics, content management and data management
Negotiation abilities and critical thinking skills.
Demonstrates excellent leadership and collaboration abilities, along with solid time management and problem-solving skills.
Successful consulting track record.
Committed to continuous improvement, as an individual and as a team

This position is Remote, but would require you to travel to Denver twice a year.

This posting is for prospective candidates only. Unsolicited third-party resume submissions will be considered property of BPM and will not be acknowledged or returned.

Disclaimer
The above statements are intended to describe the general nature and level of work being performed by people assigned to this classification. They are not to be construed as an exhaustive list of all responsibilities, duties, and skills required of personnel so classified.

Sierra7 will not provide sponsorship for employment-based immigration benefits for this position. To be considered for this position all candidates must be a US Citizen. This position is not a C2C opportunity.

Sierra7 is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class.

Equal Opportunity Employer Veterans Disabled",$25 to $100 million (USD),Information Technology Support Services,Company - Public,Information Technology
Data Visualization Analyst,washington,"Corner Alliance
4.1","Washington, DC",4.1,$62K - $84K (Glassdoor est.),4.0,4.3,3.8,3.9,4.3,51 to 200 Employees,2007,"Are you looking for a company where you can work with talented colleagues to contribute to our core purpose - to work with government to create results? If you like solving challenges and want to work on mission-oriented government programs, you will thrive in our collaborative environment that fosters inclusivity, encourages innovation, and appreciates you and your contributions when you deliver and grow the company.
Corner Alliance is a dynamic, growing consulting firm that devotes itself to providing an enriching employee experience while meeting project deliverables. We are looking to add an energetic, experienced Data Visualization Analyst with 2+ years of experience to join our team that will add to our culture and fully embrace our commitments to deliver, grow and thrive. During your tenure with us, you will work on various projects across Federal agencies. Those who have fulfilling careers here get involved across the company, helping the organization grow and supporting a thriving work environment. Whether you’re a Consultant or in Operations, you will work in meaningful ways to create results for the government.

About the Role:
You will work as part of the dashboarding and analytics team to analyze data and create interactive dashboards and reports across grant programs.
Responsibilities include following data quality rules and processes to remove duplicate data, cleanse inaccurate data, standardize data entries, and schedule data analysis reports. The person in this role will be a self-starter with a strong attention to detail who can juggle many tasks on a daily basis.

Your responsibilities will include:
Cleansing data, creating and maintaining dashboards in PowerBI, data QA, and performing ad-hoc data analysis.
Presenting information to clients, performing demos, and creating technical documentation for dashboards.
Leveraging data in Excel, SharePoint, and Salesforce to support data-wrangling activities for analysis
Utilizing programming languages such as Python, R, or VBA to perform data analysis
Designing, developing, and maintaining dashboards using data visualization tools (PowerBI)
Supporting functional and technical end-user documentation for data products
Supporting data validation and testing of dashboards and reports
Supporting cross-departmental initiatives, effectively collaborating with all parties to successfully fulfill client needs
Preparing high-level briefings and talking points for Federal staff/client
Carrying out our Commitments to Deliver, Grow and Thrive

Location:
You will work as part of a hybrid team. Remote work may be an option.

Required Experience/Skills:
Bachelor’s degree and 2+ years of data visualization experience
Demonstrated experience building interactive with PowerBI
Previous experience in Data Integration, data wrangling, and data visualization
Strong analytical skills with the ability to organize and analyze large datasets
Experience utilizing languages such as Python, R, or VBA to perform data analysis
Ability to work collaboratively in a team environment by communicating effectively
Receptive to all forms of feedback from clients and colleagues, and proactive to make changes
Excellent communication skills, both written and verbal
Demonstrates a positive attitude even when faced with changes or adversity
Strong analytical and reporting capabilities, with experience evaluating quantitative as well as qualitative data
Strong attention to detail and commitment to quality assurance
Ability to multi-task and adapt quickly to changing priorities
Ability to learn fast and work with all types of personalities
Ability to work independently and take tasks from concept to delivery
US citizenship or permanent resident and the ability to pass public trust clearance or suitability
Preferred Experience/Skills:
Previous experience with Salesforce or similar CRM tools.
Proficiency in data wrangling, analytics, and automation, using programming languages such as Python, R and/or SQL.

Don’t think you have everything for this role but are still very interested? Please don’t hold back from applying because you may not have it all. There's no such thing as a perfect candidate. You can learn and grow with us. So, please apply if you consider yourself to be detail-oriented, can re-prioritize in a fast-paced environment, have great client management and people management skills, can manage high-quality deliverables on time and this is a role that would make you excited to work every day.
And the part about consulting? You also don’t need to have a consulting background to apply - we have consultants here from many different backgrounds: non-profits, associations, government, private sector, and anything in between. We offer a 2-day orientation where we teach you the Corner Alliance Way of Consulting. What you do need are - transferable skills.

Transferable Skills and Traits:

Coachable - receptive to feedback and swift on implementing suggestions
Unflappable - capability to navigate unexpected challenges with grace and come up with thoughtful solutions; you fully embrace a ‘we-will-figure-it-out’ mindset in chaos
Resourceful - eager to learn more and develop skills you may not have; and ability to learn new systems quickly and a thirst to learn independently
Innovative - willing to challenge the status quo, push boundaries, and suggest improvements to existing processes
Excellent Writing Skills - ability to synthesize, be concise, use the active voice, proofread and edit
Analytical and Critical Thinking Skills - ability to collect and analyze relevant information, problem-solve, and make rational decisions
Prioritization Skills - ability to sequence tasks in order of terms of importance; and willingness to pivot if more important tasks arise
Rapport Builder - having a natural ability to build candid, honest relationships with our clients and colleagues

About Us:
We are a dynamic and growing management consulting firm headquartered in downtown DC focused on creating an experience that feels a bit different for our clients. We have their backs, push them with new ideas, and start every solution with their stakeholders to create high-performing, high-results Federal Government programs. Corner Alliance is serious about our Commitments: to Deliver excellence, Grow the business and Thrive in a vibrant environment.
Our Core Purpose is simple and meaningful: We work with government to create results.
Corner Alliance offers a comprehensive and competitive benefits package for full time employees including 401k matching (4%), PTO (3 weeks (0-2 years), 4 weeks (2-5 years) and 5 weeks (5 years+)), health, dental, vision, short- and long-term disability, FSA accounts, 4 weeks of paid parental leave, 11 paid holidays (including your birthday off), fitness & cell phone reimbursements, bimonthly all hands update meetings, annual in-person all hands team building day and evening out, regular check-ins for professional growth goals, semi-monthly one on one performance manager meetings, a social team that coordinates monthly events, use of technology like Slack to keep us connected and collaborative, and overall, a company culture dedicated to a highly engaged team.
Be a part of our award-winning firm and the great things we are doing - we are a recurrent Inc. 5000 Fastest Growing Company honoree and a past Winner of the Society of Human Resource Management When Work Works award for our amazing workplace culture.
Corner Alliance is an equal opportunity employer and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex (including pregnancy, gender identity and sexual orientation), national origin, disability status, genetics, protected veteran status, or any other basis covered by applicable law.
In compliance with the Americans with Disabilities Act Amendments Act (ADAAA), if you have a disability and would like to request an accommodation in order to apply for a position with Corner Alliance please call (202) 754-8120 or email recruiting@corneralliance.com.
Corner Alliance participates in the E-verify program and will provide the Federal Government with Form I-9 information to confirm work authorization in the U.S.
Visit us at www.corneralliance.com to learn more.

V5UWHZPn0U",$5 to $25 million (USD),Business Consulting,Company - Private,Management & Consulting
Data Analyst,washington,"Universal Service Administrative Company
3.5","Washington, DC",3.5,$56K - $86K (Glassdoor est.),3.3,3.4,3.0,4.1,3.9,501 to 1000 Employees,1997,"Why Work Here?
Our mission to achieve universal service addresses America’s current critical needs to build out broadband capabilities for telehealth, online learning, and keeping families connected. Join us and help USAC accomplish our mission to bridge the digital divide. Through its administration of the $10 billion Universal Service Fund (USF) programs on behalf of the FCC, USAC works to promote the availability of quality services at just, reasonable and affordable rates and to increase access to advanced telecommunications services throughout the nation. Additional information on USF programs can be found at: https://www.usac.org/about/
Benefits
USAC supports our employees well beyond their salary with a system of benefits that rivals the top organizations in the country. Simply put: if you are committed to improving the lives of others, we are committed to improving yours. USAC provides low-premium, top-of-the-line medical, dental, and vision insurance in addition to disability and life coverage. Generous 401k contribution, Federal and floating holidays, paid sick leave and vacation time that increases every year. Regular telework schedule and opportunities to take professional development courses and training.
A Multicultural Team
We have actively built an organization that doesn’t just celebrate our diversity; we depend on it. The challenges of achieving universal service require creative and unique perspectives. Our accepting and inclusive community will challenge you to grow and learn from others while always recognizing the value of your contribution.
USAC employees are passionate about our mission. Our work contributes to the success of all Americans. We’ve worked together to build a culture that is collaborative, ambitious, outcome-oriented, and feedback-focused.
As USAC continues to support universal service impacting health care providers, educators, and consumers, it is critical now more than ever that we hire people equally passionate and committed to helping fulfill our mission. We are currently seeking an experienced, dynamic and collaborative professional to serve as a Data Analyst on our Lifeline team. Reporting to the Senior Manager of Program Management you will:
perform data reporting and analytics, including requirements gathering for reports, aggregating and presenting information from various programmatic data sources for monthly and quarterly reporting purposes.
This is an outstanding career opportunity for an individual interested in a genuine professional challenge in support of a public-spirited mission.

Working in a creative and fast-paced environment, the Data Analyst will develop and produce reports for USAC’s programs, USAC’s business units, and external stakeholders, such as the FCC and telecommunication carriers. Among others, your responsibilities will include the following:
Analyze large sets of program data to identify opportunities to improve the efficiency, integrity, and stakeholder experience of Universal Service program participants.
Perform research and analysis using programmatic data, to relay programmatic impacts, trends, patterns, statistics, etc. across the company.
Recommend program process improvements based on data while maintaining reporting standards while ensuring consistency and quality of deliverables.
Create and maintain queries using SQL or other programming languages (with a preference for Open Source programming languages such as R and Python) as necessary for consistency and efficiency of data retrieval from various systems.
Research methods and tools to create efficiency for reporting, GIS mapping, and other analytical and computational processes.
Design and develop data visualizations using Tableau and other software applications to present program insights, analysis and issues.
Maintain, develop, and implement policies and procedures that ensure the accuracy and integrity of USAC program data and reporting.
Participate in the evaluation of new technologies to ensure the technology architecture and data analysis and visualization tools are in line with company’s evolving business intelligence needs.
Support managers, directors, and members of the leadership team in various projects, as needed.
Other specific duties as assigned.
About You

The successful candidate will excel at operating in a diverse and fluid environment, and will be crucial for the success of the Data Strategy Team.
You possess Bachelor’s degree from an accredited institution in a related field.
You have experience in the data science field performing descriptive, predictive, and prescriptive analysis and developing data products and tools that provide actionable insights and strategic guidance to managers and people in leadership positions.
You have the ability to work independently, but also collaborate and work across other departments as needed.
You have proven experience working with data warehouse in databases using SQL and programming languages for data science such as R or Python (or a demonstrated capacity to learn them).
You have experience presenting complex analysis and results in plain English for a non-technical audience using data visualizations (i.e. charts, tables, and graphs) on various software platforms.
You have excellent written and verbal communication skills, are naturally curious and inquisitive, and are interested in continuously improving our work.
Strongly Preferred Qualifications - background in Economics, Statistics, Mathematics or Quantitative skills.

USAC is committed to providing a safe and healthy workplace for all employees. All offers of employment with USAC are conditioned on completing and passing a background and reference check. USAC is an Equal Opportunity Employer. No agencies please.",$25 to $100 million (USD),Telecommunications Services,Nonprofit Organization,Telecommunications
Data Analyst,washington,"ALQIMI
4.4","Arlington, VA",4.4,$60K - $87K (Glassdoor est.),4.3,4.2,4.3,4.2,4.3,Unknown,Company - Private,"ALQIMI is a global information technology solutions company based in Washington DC, USA with offices around the world. For 25 years, ALQIMI has operated in demanding government agency and commercial environments delivering a wide range of cutting-edge IT solutions enabling these organizations to surpass their missions and goals. ALQIMI's domain expertise includes large-scale enterprise computing, big data software development and artificial intelligence.

ALQIMI is currently seeking a Data Analyst to join its AOSENTM team of engineers, developers, analysts, designers and data scientists in Arlington, VA. AOSEN™ is a big data platform developed by as a complete end-to-end, system-of-systems capable of open-source data collections, all-source data blending, analytics, artificial intelligence, visualizations and more. Applications that run on the AOSEN™ platform include ALQIMI-and customer-defined applications. Our RAAVNTM IEW application is used by the USAF & JPEO to detect Integrated Early Warnings related to CBRND threats around the world using unstructured, publicly-available data using machine learning- and statistical based anomaly detection. Our FORGETM application is used by the USG to make better decisions about companies they partner with, contractors they hire and what individuals they allow access to proprietary information.

This Data Analyst opening is a great opportunity for someone to broaden their skill set through exposure to various data, AI and analytical areas including model building, visualizations and requirements gathering. We focus on growing as a team to deliver the best support to our customers, so you'll have resources to learn new skills and tools.

Responsibilities

Monitor, update, and maintain various data models, statistical algorithms, and other mathematical calculations
Help with creating, updating, and maintaining numerous analytical dashboards
Accelerate growth of ALQIMI's data assets by acquiring data from open, deep, and dark web sources – paid and open sources
Identify and investigate new data sources, analyze data in-line, and provide solutions and/or suggestions for how to include that data in ALQIMI's data fabric
Assist clients and development efforts by using the AOSEN™ platform, tools, and tradecraft
MUST HAVE Qualifications

At least 3 years of experience in the field of data analytics
A US Person with a US Security Clearance or willingness to apply for one
Excellent written and verbal communication skills
Experience with investigating data, employing analytical techniques on the data, and presenting findings as part of analytical products (written and verbal)
Experience performing reviews and quality control of analytical products
Possess basic and advanced math skills to estimate numerical data, use statistical methods to analyze data, and generate useful reports/ideas
Candidates must be well-organized, team focused, and possess critical thinking skills
Candidates must have strong attention to detail skills
Candidates will have strong interpersonal skills to work effectively with government and industry personnel at all levels of seniority
Attributes for Success

Ability to thrive in a fast-paced, unstructured environment
Ability to work independently and as part of a dynamic team
Excellent creative problem-solving skills
Excellent verbal and written communication skills
Excellent organization skills
Excellent customer service skills
Passion for all things data",-1,Information Technology,Information Technology Support Services,Unknown / Non-Applicable
Data Analyst,washington,"IAP Worldwide Services, Inc
3.2","Sterling, VA",3.2,$52K - $78K (Glassdoor est.),2.8,3.4,3.1,3.1,3.4,1001 to 5000 Employees,1990,"Position Contingent on Contract Award
As a Data Analyst you will create new workflows while collecting metrics through a proprietary logistics and mail management systems. You will work with site managers to ensure that all expected metrics are provided by the federal government and are met accordingly.
ESSENTIAL JOB FUNCTIONS:
Support and guide implementation of new processes
Review existing processes to include proprietary logistics and mail management systems and make recommendations to reduce the number of times mail and packages are handled.
Support the development and implementation of process enhancement initiatives.
Collect metrics on mail volumes and work quality; conduct statistical analysis, report progress, perform trend analysis and forecast predictable performance.
Research and drive best practices that will lead to process enhancement initiatives.
Manage and maintain multiple spread sheets with the most up-to-date frequency schedules and sort plans for both sorting machines.
Send and tabulate monthly surveys to authorized users overseas and within the District, Maryland, and Virginia area.
Collect, review, analyze and report surveillance monthly data.
Maintain process maps and performance baselines.
Assist with managerial oversight of the bulk shipment program and liaise with Government supervisors regarding funding.
Accomplishes all tasks as appropriately assigned or requested in all areas within the warehouse such as Containment Room, RSU, IPU, Bulk and Air Cargo.
Computer skills required: MS Office Suite skills.
EDUCATION & EXPERIENCE:
Bachelor’s degree from an accredited institution. Master’s degree is preferred.
A minimum of 3 years’ experience working as an analyst in a professional environment.
Candidate should possess a strong attention to detail along with business acumen fueled by sharp analytical skills.
Security Clearance: Must have and maintain a SECRET security clearance.
IAP – Ingenuity and Purpose
www.iapws.com
As a leading international services company for more than 65 years, IAP provides a broad spectrum of services and solutions to U.S. and international government agencies, and organizations. A world-class leader in providing seasoned program management, IAP leverages and integrates its capabilities – IT & Communications, Aviation & Engineering Solutions, Power Solutions, Infrastructure & Logistics - to provide safe, innovative, and reliable solutions to meet customers' diverse and complex challenges.
IAP is an EOE, including disability/vets.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Required Skills

Required Experience",$500 million to $1 billion (USD),Taxi & Car Services,Company - Private,Transportation & Logistics
Data Analyst,washington,Soteria Solutions LLC,"Arlington, VA",-1,Employer Provided Salary:$80K - $90K,-1,-1,-1,-1,-1,-1,-1,"Our company is looking for a talented and experienced Data Analyst to work within our medical program team with a background in data processing, statistical and quantitative analysis. This position involves the creation and analysis of specialized medical information. The Data Analyst will be responsible for the gathering, sorting and analyzing multiple datasets simultanesouly from multiple channels and databases. The candidate will also be responsible for conducting quality assurance checks on data to ensure accuracy and consistency. The ideal candidate is analytical and a strong communicator who enjoys working in an environment that is both fast-paced and collaborative.
Responsibilities:
Understand the client's business, their business processes and the data.
Provide recommendations regarding data architecture, data quality and data flows.
Perform data quality assessments and ensure that any data issues are corrected.
Develop and implement data collection and management processes to ensure accurate and complete data sets.
Plan and execute proof of concept or prototype testing to establish feasibility of proposed solution.
Present ideas in a clear and concise manner.
Create visualizations and reports to communicate findings and insights to stakeholders.
Job Type: Full-time
Pay: $80,000.00 - $90,000.00 per year
Benefits:
Dental insurance
Health insurance
Life insurance
Paid time off
Vision insurance
Compensation package:
Bonus pay
Experience level:
5 years
Schedule:
8 hour shift
Evening shift
Monday to Friday
On call
Weekend availability
Ability to commute/relocate:
Arlington, VA 22209: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Required)
Experience:
Data analysis skills: 5 years (Required)
Work Location: In person",-1,-1,-1,-1
Data Analyst,washington,"Department of Buildings
4.0","Washington, DC",4.0,Employer Provided Salary:$93K - $120K,3.0,2.0,2.0,2.0,5.0,501 to 1000 Employees,Company - Public,"This position is located in The Department of Buildings, Office of the Director, Agency Performance Office. The Department of Buildings is responsible for regulating construction activity in the District of Columbia. The agency operates a consolidated permit operations division, reviews all construction documents to ensure compliance with building codes and zoning regulations, and has inspection and oversight authority, through which construction activity, building systems, and rental housing establishments are inspected, with violations cited and, if necessary, abatement pursued within the limits of the law.
The Incumbent in this role provides business intelligence and data visualization support and various data analysis services that include, but are not limited to data mining, exploratory data analysis, data visualization, and report development. The work frequently includes importing, cleaning, transforming, validating, or modeling data with the purpose of understanding or making conclusions from the data for decision-making purposes.
Duties and Responsibilities
The Data Analyst serves as a Data Analyst, responsible for identifying, extracting, integrating, and analyzing multiple, complex data and data sets in support of the Agency. Advises the Chief Performance Office and Operations Manager on the effectiveness of DOB’s existing performance management initiatives by providing analytical analyses and business process improvement insights. Develops and maintains appropriate system-level measures and data access protocols to ensure compliance with applicable data security and confidentiality laws, regulations, and policies. Assesses and documents data collection and reporting business processes to ensure system responsiveness and compatibility with local and federal requirements. Provides subject matter expertise on data analysis, business intelligence tools, data visualization and systems analysis and design. Interprets data, analyze results using statistical techniques and provide ongoing reports for the Chief Performance Officer, Operations Manager, DOB Director, and Agency senior management.
Qualifications and Education
Specialized experience is experience that has equipped the applicant with the particular competencies/knowledge, skills, and abilities to successfully perform the duties of the position and is typically in or related to the work of the position to be filled. To be creditable, one (1) year of specialized experience must have been equivalent to at least the next lower grade level in the normal line of progression.
Licenses and Certifications
None.
Working Conditions/Environment
Work is performed in an office setting.
Other Significant Facts
Tour of Duty: Monday - Friday 8:15am - 4:45pm
Pay Plan, Series and Grade: CS-0301-13
Promotion Potential: No Know Promotion Potential
Collective Bargaining Unit: This position is not covered under a collective bargaining unit.
Position Designation: The incumbents of this position will be subject to enhanced suitability screening pursuant to Chapter 4 of DC personnel regulations, Suitability. This position is designated as Security Sensitive.
EEO Statement: The District of Columbia Government is an Equal Opportunity Employer. All qualified candidates will receive consideration without regard to race, color, religion, national origin, sex, age, marital status, personal appearance, sexual orientation, family responsibilities, matriculation, physical handicap, or political affiliation",-1,-1,Unknown / Non-Applicable,-1
