Job Title,Glassdoor Location,Employer Name,Location,Rating,Salary,Carrier Opportunities,Culure And Values,Senior Management,Comp And Benefits,Life Balance,Company Size,Found year,Description,Company Revenue,Industry,Company Type,Company Sector
Data Recovery Engineers/Technicians/Specialists,los-angeles,SecureSoftware.com,"Los Angeles, CA",-1,-1,-1,-1,-1,-1,-1,-1,-1,"We are looking for experienced data recovery engineers and specialists. Applicants should have an in-depth understanding of hard disk drive repair techniques.
Additionally, data recovery engineers should have experience with:
Various Operating Systems and File Systems
Extracting, Inspecting and Repairing Raw Data
Flash Drives, Solid-State Drives and Other Media
UNIX/ZENIX, Novell, Windows, Linux and Mac OS X
Experience with hard drive repair tools is also a plus, but not necessarily required. We always appreciate applications from data recovery specialists who regularly work with RAID systems, virtual servers, data tapes or other types of storage devices. We provide on-the-job training for qualified candidates.
We prefer candidates with computer and technology-related degrees. Security is a major aspect of our services, and you must be willing to follow strict protocols to maintain client confidentiality while working in our facilities.
Full-time, part-time and contract work is available. However, position availability depends on your physical location and qualifications.

HOW TO APPLY:
If you want to work in a challenging, rewarding environment and you enjoy finding creative solutions to technical issues, we would like to hear from you.",-1,-1,-1,-1
Senior Data Engineer,los-angeles,TrueRank,"Los Angeles, CA",-1,Employer Provided Salary:$65K - $85K,-1,-1,-1,-1,-1,-1,-1,"TrueRank is building a career platform for employees and recruiter built on the principles of data openness, quantitative evaluation, and self-improvement. The core of the platform is a data augmentation and analytics layer that helps users visualize an individual’s “human capital” with a single, intelligible score. A user’s TrueRank score quantifies their work experience and education, and is further enriched by proprietary data signals from TrueRank to provide a holistic ranking of professionals in the same functional role.

Our goal is to help all users understand how everyone “stacks up” without having to parse individual resumes or LinkedIn profiles and ask for referrals or recommendations.

Our company has raised $26M to date–although we are still pre-product. We have a remote global engineering team of 7 at the moment. Company leadership is based in Los Angeles.

We are a fast moving startup that takes pride in a fast iteration style and transparency. We want to work with high-energy do-ers with heavy bias for action.
Requirements
4+ years as a data engineer including time in a smaller organization (<50 ppl)
Experience with data pipelines and data warehousing using AWS
Experience using PostgreSQL, Python, Pandas
Top decile written and verbal communication skills
Enthusiastic about solving difficult problems as we find product market fit
Ability to work autonomously
Bias towards action and desire to work in a fast paced environment
Compensation
$65k-85k Annual Salary + Equity

Benefits
Insurance: medical, dental, & vision (100% employer-covered)
Unlimited PTO
Monthly health & wellness stipend",-1,-1,-1,-1
Sr. Software Engineer - Data (Remote),los-angeles,"Manufacturers Bank
3.2","Los Angeles, CA",3.2,-1,-1,-1,-1,-1,-1,201 to 500 Employees,Company - Private,"NEW DIGITAL BANK MISSION STATEMENT:
Join us on our mission to create a completely new, 100% digital bank that truly serves customers' best interests. We are a close-knit and fun-loving team of seasoned financial services professionals who came together for the challenge of building a bank from scratch - and we are committed to doing it all the right way (from technology infrastructure to modern marketing to customer experience).


We work with the flexibility and speed of a start-up. But we also have significant stability and capital from being part of the SMBC Group (Sumitomo Mitsui Banking Corporation). SMBC is the 2nd largest bank in Japan and the 12th largest bank in the world with operations in over 40 countries. And SMBC is committed to disrupting the US marketplace with ground-breaking products. It's the best of both worlds, and we are seeking proven marketing leaders to propel us towards a national launch. We have both the ambitious growth plans and the 'patient capital' necessary to execute a multi-year plan. Join us on the journey to deliver an exciting concept of evolved banking.

SUMMARY, PRINCIPAL DUTIES & RESPONSIBILITIES:
Develop reports, dashboards and KPIs to help the organization make data driven decisions
Implement standard methodologies and best practices to ensure data model and dashboard design consistency across all reporting projects
Work with business and cross-functional teams to gather and document reporting requirements to meet business needs
Provide support as required to ensure the availability and performance of developed reports and dashboards
Provide technical assistance and cross training to business and internal team members
Collaborate with business partners for continuous improvement opportunities",-1,Financial Services,Investment & Asset Management,$25 to $100 million (USD)
Data Engineer,los-angeles,"USC
4.3","Los Angeles, CA",4.3,Employer Provided Salary:$97K - $110K,3.9,4.0,3.9,3.8,4.1,10000+ Employees,1880,"The University of Southern California, founded in 1880, is located in the heart of downtown and is the largest private employer in the City of Los Angeles. As an employee of USC, you will be a part of a world-class research university and a member of the “Trojan Family.”
USC University Advancement is seeking a collaborative Data Engineer to design, build, and launch new data models to provide intuitive analytics to customers. Reporting to the Executive Director of Business Intelligence, the Data Engineer will move data from our Data Warehouse Systems into downstream databases and data marts for analysis. This is a hybrid position based in our downtown Los Angeles office (USC Tower).
USC values diversity and is committed to equal opportunity in employment. USC University Advancement is committed to fostering a diverse, equitable, and inclusive culture in which all advancement staff and our stakeholders have the opportunity to connect, belong, and grow while supporting the USC’s mission, values, and goals.
Job Accountabilities
Architect, build, and launch new data models that provide intuitive analytics to your customers
Design, build and launch extremely efficient & reliable data pipelines to move data (both large and small amounts) from our Data Warehouse Systems into downstream databases and data marts for analysis
Develop strategies to extract, resolve, and unify information of various types from numerous disparate data sources and integrate cohesively with external business applications
Collaborate with a cross-functional team of client leads, application developers, operations engineers, and architects to translate complex product requirements into technical specs and design requirements
Optimize performance and cost efficiency of cloud-based processes across multiple cloud environments (AWS, Azure, GCP)
Design, build and deploy ETL and data management processes with reliable error/exception handling and rollback framework
Provide production support for data load jobs and develop customized query to generate automatic periodic reports
Build applications writing SQL/Python scripts to manipulate data and/or writing specific instructions for off-shore programmers to write the scripts
Provide daily monitoring, management, troubleshooting, and issue resolution to existing and new data solutions and systems’ interfaces affected by them.
Develop high quality, reliable, and fault-tolerant data solutions based on internal and external customers/users’ requirements, applying best practices and new trends/technologies all along the solution lifecycle.
Qualifications
2+ years of overall experience developing cloud-native data solutions on Azure/AWS (Must have a solid understanding of cloud concepts: Storage, Compute, Network and Managed Services)
Broad knowledge of different database technologies beyond RDBMS, vendor/solution capabilities in data management and reporting/analytics – data federation, big data, data quality, Business Intelligence, etc., and writing complex SQL queries in a data warehouse environment
3+ years of experience programming in PowerShell and C#
3+ years of experience in SQL, data transformations, statistical analysis, and troubleshooting across more than one Database Platform (Cassandra, MySQL, Snowflake, PostgreSQL, Redshift, Azure SQL Warehouse, etc.).
3+ years of experience designing and building solutions utilizing various Cloud services such as EC2, S3, EMR, Kinesis, RDS, Redshift/Spectrum, Lambda, Glue, Athena, API gateway, etc.
Experience with one or more relevant tools (Sqoop, Flume, Kafka, Oozie, Hue, Zookeeper, HCatalog, Solr, Avro, SSIS)
Experience with one or more SQL-on-Hadoop technology (Hive, Impala, Spark SQL, Presto)
Experience with AWS ecosystem (Data Lake Formation, Glue, Data Pipelines, EC2, Redshift, S3, Glacier, DynamoDB, Lambda, etc.)
Documentation and Additional Information

To apply, please include a resume and cover letter.
The annual base salary range for this position is $96,739.35 - $110,000. When extending an offer of employment, the University of Southern California considers factors such as (but not limited to) the scope and responsibilities of the position, the candidate’s work experience, education/training, key skills, internal peer equity, federal, state, and local laws, contractual stipulations, grant funding, as well as external market and organizational considerations.
USC has excellent benefits, including health benefits for staff & their family with access to the renowned university medical network; retirement plans with employer contributions once you meet Program’s eligibility; tuition benefits for staff & their family; central Los Angeles location with easy access to commuter trains, buses & free tram pick up services.
The University of Southern California values diversity and is committed to equal opportunity in employment.

Minimum Education: Bachelor's degree Minimum Experience: 3 years Minimum Field of Expertise: Direct knowledge and experience in data modeling, data warehousing and reporting. Project management experience for complex projects. Demonstrated organizational, critical thinking, interpersonal, planning, problem solving, and business analytical skills. Able to work at a high functional and technical level.",$1 to $5 billion (USD),Colleges & Universities,College / University,Education
DATA & SYSTEMS ENGINEER,los-angeles,"Iris.TV
5.0","Los Angeles, CA",5.0,$100K - $145K (Glassdoor est.),4.7,5.0,5.0,4.7,4.7,1 to 50 Employees,Company - Private,"IRIS.TV is the world's leading video data platform. Founded in 2013, our mission is to connect and activate video data from any source to power better consumer experiences and business outcomes.
At IRIS.TV, we help our customers and partners maximize the value of their investment in video. Our privacy-first, neutral video data platform provides the leading media, data, advertising, and marketing companies with seamless ingestion, enrichment, and activation of video data.
We're in the business of creating more valuable and enjoyable streaming video experiences for everyone. Because when great storytelling and journalism thrives, so too does our culture and communities.
We're growing our world-class team and we'd like to meet you.

Our values
We see a world where consumers, brands, and publishers are aligned - with more engaged audiences, fewer wasted impressions, greater respect for privacy, and better results for all stakeholders.
Innovation
We're building the future of video and transforming the way video data is shared with the entire marketplace. From our products to our people, innovation is a core tenet of our business.
Trust
We've engineered an open ecosystem that enables anyone investing in video to unlock the power of their data. And it's all built on a foundation of trust and transparency with our partners and customers.
Impact-Oriented
The bottom line is our top priority. We've built our entire platform to deliver measurable business outcomes with frictionless, flexible technology solutions.
Privacy & Security
We put privacy and data security first. Our solutions are built to solve problems in a post-cookie world, elevating video-level data while being fully compliant with global privacy laws.

The role
Data & Systems Engineer

Location
Los Angeles HQ or NYC is preferred but open to Remote.

Responsibilities
IRIS.TV is seeking a Data & Systems Engineer specializing in Clojure to work closely with our engineering team which is headquartered in Los Angeles and geographically distributed around the world. This is an exciting opportunity to work with big data, analytics, and real-time distributed systems in a fast-paced startup environment.

Qualifications
Strong creative problem-solver.
Excellent written English communication.
Self-directed, capable of making progress with little oversight.
Experience with distributed systems.
Experience with Clojure.

Bonus points if you have experience with:
Cassandra.
Kafka.
Redis.
DevOps (can deploy your own code in containers).
Kubernetes and/or Docker.
Optimizing systems for performance.
Some Data Science.
Experience in video, analytics, data connectivity, martech, adtech, and/or building APIs.

Compensation, Benefits, and Perks (US)
Competitive compensation & equity options.
Open vacation & sick time.
Flexible work hours.
World-class medical, dental, and vision benefits.

Diversity, Equity, and Inclusion
IRIS.TV is committed to building a diverse, equitable and inclusive workforce. IRIS.TV is an equal opportunity employer; we welcome and consider qualified applicants regardless of gender identity or expression, sexual orientation, race, religion, age, national origin, citizenship, pregnancy status, veteran status, or any other differences. Members of communities historically underrepresented in tech are encouraged to apply.

Principals only. No recruiters or agencies please.",-1,-1,Unknown / Non-Applicable,-1
Sr. Data Engineer,los-angeles,"Dr. Squatch
4.0","Marina del Rey, CA",4.0,Employer Provided Salary:$120K - $160K,4.1,4.4,3.6,3.9,3.9,201 to 500 Employees,2013,"Why We Exist and What We Do:
At Dr. Squatch (www.drsquatch.com) we're raising the bar on men's personal care with our line of natural, high-performance products. We're on a high-growth, fast-moving ride, continually introducing new product categories, launching into retailers nationwide, and growing internationally. We recently earned a Great Place to Work® Certification™ and are looking for passionate, talented people who want to join us in our mission to inspire and educate men to be happier and healthier!
About the Role:
Dr. Squatch is looking for a talented Sr. Data Engineer to join our Data team. The Sr. Data Engineer will be responsible for ensuring high-quality, accurate data modeling (we use dbt), working with our data engineering team to ensure that our raw data is complete and accurate, and helping data analysts and others on the Data team transform raw data into clean, modeled data that is ready for analysis by end users. This role will have a high level of autonomy and will play a key part in selecting and optimizing the tools we use and the way we transform data at Dr. Squatch.
Our Data team operates a modern data stack built on Snowflake (data warehouse), Fivetran (ETL), Prefect (orchestration), dbt (transformation/modeling), and Monte Carlo (data observability / data quality).
This role will report to the Associate Director, Analytics & Strategy.
This is a full-time, hybrid role with company benefits based in Marina del Rey, California.
The anticipated base compensation range for this role will be $120,000 to $160,000. Compensation will be commensurate with the candidate's experience and local market rates.
What You'll Do:
Take ownership over our data architecture, managing, selecting, and improving the tools we use to store, load, transform, and visualize data
Help us improve our ETL processes (improving reliability and data quality) for difficult data sources, especially those that can't be run through Fivetran; this could include finding new ETL tools or building data pipelines yourself
Design, build and optimize data models in our data modeling layer (dbt), reducing runtime and decreasing unnecessary complexity
Be a champion for efficient, effective data modeling, reviewing pull requests, suggesting improvements, and helping/coaching others on the team to write better code
Implement testing, validation, and documentation to flag and resolve issues with poor-quality data
Proactively seek out and explore new technologies to advance our data capabilities
Architect and maintain pipelines for moving data into third-party tools, furthering our personalization capabilities
About You:
3+ years of experience in a data/analytics engineering role
Expert SQL skills
Experience working with cloud data warehouses
Experience working with business intelligence solutions
Proficiency with a scripting language like Python
Experience owning / maintaining / improving ETL processes, either using tools like Fivetran or by building data pipelines / connecting to APIs directly
Enthusiasm for writing clean code
Excellent at creating a peer-reviewed, version-controlled, and well-documented environment
Experience using dbt (strongly preferred)
Experience using Snowflake
Experience in Looker preferred
Familiar with Git preferred
Experience in eCommerce/direct to consumer businesses preferred
Excellent communication skills
Interest in health and wellness, personal care, and/or eCommerce industries
Someone who gets things done without perfect resources is innovative and works with a sense of urgency
Someone who has high standards takes ownership and is invested in the outcome
Someone who enjoys working with data and applying the insights you find in it
Someone who proactively helps others stays positive and has a good sense of humor
#LI-BD1
Who We Are:
Our core values come naturally and make us a better, more whole, and unique team. We are Scrappy - we get things done, we find a way, we act with urgency and we maintain a start-up mentality. We Play to Win - we have high standards, we encourage ownership of work, we are ""hungry"" and we invest in the outcome of our work. We have a Team First Mentality - we are humble, help others outside our own wheelhouse, stay positive and have fun.
We offer a competitive salary in a growth-focused & collaborative team environment. Benefits include medical, dental, vision, 401k with Squatch match, and PTO. We also have great perks like healthy snacks, frequent company events, and of course, free products!
Diversity, Equity & Inclusion @ Squatch:
We firmly believe that Team Squatch is a place for everyone and we're proud to be an equal opportunity employer who is committed to inclusion and diversity. We do not discriminate based on any characteristic protected by federal or state law. We embrace differences and are building a company and culture that is represented by a variety of backgrounds, perspectives, life experiences, and skills.
For Applicants with Disabilities. Reasonable accommodation will be made so that qualified applicants with disabilities may participate in the application process. If you need any accommodations during the hiring process, please let us know when you submit your application and we'll do our very best to adjust as needed.
For Information regarding Data Privacy, please review https://www.drsquatch.com/pages/privacy-policy.
Unsolicited Resume Policy. Dr. Squatch (""DRSQ"") employs an internal Talent Acquisition department. Exceptionally, DRSQ may choose to supplement that internal team with support from temporary staffing agencies, placement services, and/or recruiting agencies (""Agency""). Agencies are hereby specifically directed NOT to contact DRSQ employees directly in an attempt to present candidates. DRSQ's Talent Acquisition team is responsible for all candidate presentations to our hiring managers.
To protect the interests of all parties, Dr. Squatch will not accept unsolicited resumes from any source other than directly from a candidate. Any unsolicited resumes sent to DRSQ, including unsolicited resumes sent to a DRSQ email address or mailing address, directly to DRSQ employees, or to DRSQ's resume database will be considered property of Dr. Squatch.
DRSQ will not pay a placement, service or other fee for any placement resulting from the receipt of an unsolicited resume. This also includes partial resumes, LinkedIn profiles, general candidate profiles, and/or candidate details or information. DRSQ will consider any candidate for whom an Agency has submitted an unsolicited resume to have been referred by the Agency free of any charges or fees.
DRSQ's Talent Acquisition team must provide advance written approval to an Agency to submit resumes and/or profiles for a specific job-opening, and the approval must be in conjunction with a valid fully executed staffing, placement or other service agreement. DRSQ will not pay a fee to any Agency that does not have a fully executed agreement in place prior to submission, receipt and placement of candidates.",Unknown / Non-Applicable,Consumer Product Manufacturing,Company - Private,Manufacturing
Jr. Data Center Engineer,los-angeles,"CDNetworks Inc.
2.9","Monrovia, CA",2.9,Employer Provided Salary:$20.00 - $25.00 Per Hour,2.9,3.0,2.6,2.7,3.5,201 to 500 Employees,2000,"CDNetworks is one of the top leading CDN & Edge Service Providers with global offices in Korea, Japan, Singapore, Malaysia, China, Russia, London, and Canada. We focus on delivering integrated cloud and edge computing solutions with unparalleled speed, ultra-low latency, rigorous security, and reliability so that our clients can focus on what’s most important – growing their business.
The Jr. Data Center Engineer is a Full-Time position based in Monrovia, CA. Job is performed indoors in a Data Center or Warehouse environment. 75% Travel required for this position.
Job Responsibilities
Ensure all incidents are logged and resolved, gather all relevant data, and ensure all incidents and tasks follow the appropriate procedures.
Support data center activities and work closely with our system and network team to complete tasks/projects.
First responder to all alerts and problem reports while managing communications between departments and handling crisis documentation and dissemination after the fact.
Utilize internal systems such as JIRA/Wiki to manage project plans and progress.
Performing general system administration duties including OS patching and upgrades, batch job monitoring, system and hardware diagnostics, and other activities to ensure optimal health and performance of all systems as required.
Resolve complex problems related to Server and H/W areas.
Assisting/working closely with Network, System Engineers to configure customer requirements.
Physical deployment of network devices, servers, cables, etc.
Assembling/dissembling server hardware for deployment and OS installation and network equipment testing.
Maintain existing department and system documentation (update workflow, process, training documentation).
Other duties as assigned.
Abilities Required
Good verbal and written communication skills, and ability to work independently with minimum instruction.
Basic degree of mentorship, training, and direction team members skills.
Knowledge of IDC industry.
Intermediate degree of analytical and project management skills.
Other Features of Job
Job is performed indoors in a Data Center or Warehouse environment.
Language Skills
Excellent communication skills (English) – written and verbal. Bilingual Chinese or Korean is a plus!!
Job Type: Full-time
Salary: $20.00 - $25.00 per hour
Benefits:
401(k)
401(k) matching
Dental insurance
Employee assistance program
Health insurance
Life insurance
Paid time off
Professional development assistance
Referral program
Vision insurance
Schedule:
10 hour shift
8 hour shift
Evening shift
Monday to Friday
Night shift
On call
Overtime
Supplemental pay types:
Bonus pay
Ability to commute/relocate:
Monrovia, CA: Reliably commute or planning to relocate before starting work (Required)
Experience:
Computer networking: 1 year (Preferred)
Shift availability:
Overnight Shift (Required)
Night Shift (Required)
Day Shift (Required)
Willingness to travel:
75% (Preferred)
Work Location: In person",$10+ billion (USD),Information Technology Support Services,Company - Private,Information Technology
Data Infrastructure Engineer,los-angeles,"United Talent Agency (UTA)
3.6","Los Angeles, CA",3.6,Employer Provided Salary:$170K - $200K,3.7,3.4,2.9,3.6,3.0,501 to 1000 Employees,1991,"United Talent Agency is committed to building high performance data and application platforms by utilizing the most effective cutting-edge technology we can. UTA's Engineering Team's mission is to use Continuous Integration and Continuous Delivery methods to create a sustainable and secure pipeline in delivering solutions to its business stakeholders. We do this by continuously analyzing areas of improvement and identifying areas of opportunity to automate, secure and codify our environment.

At UTA, you’ll play an essential role in ensuring the effective and seamless integration for workload optimization, query optimization and high performing distributed query execution. While dealing with the fast-paced development and operational process, we strive for world-class tooling, automation and infrastructure to further advance our SaaS platform.

We’re hiring a Data Infrastructure Engineer to join our Engineering team, reporting to the VP, Engineering, you will provide automation and fundamental frameworks that allow us to efficiently perform data warehousing, data lakes, data engineering, data science, data application development, and secure sharing and consumption of real-time / shared data.

The salary range for this role is $170,000 to $200,000 commensurate with experience and skills.
What You’ll Do
Create a framework that enables the development team to understand the full impact of their features for stakeholders, including testing before it is enabled in production Providing insights into performance and reliability on actual production, guaranteeing no customer impact
Design a visualization framework that provides the ability to visualize all queries in all environments, including production, while also designing improvements for better insights into potential issues and query plan manipulation
Develop a service that automatically finds and resolves data corruption in the system, at all stages of development, including in production
Responsible for creating a testing platform, meant to find correctness and reliability issues in pre-production environments
Creation of automated system to safely orchestrate the enablement of features in production that will automatically detect and mitigate production issues, for rapid end-to-end feature rollout process at scale
Identify infrastructure gaps, for which you can design and implement automated solutions
Contribute to the design, development, and maintenance of some of our existing projects
What You’ll Need
5+ years hands-on software engineering experience, including experience using Snowflake
Advanced CS fundamentals including data structures, algorithms, and distributed systems
Good understanding of database fundamentals
Background in database tooling, database internals, schema design, or building components for large scale data processing systems
Systems programming skills with fluency in Java, JavaScript or Python
Track record of identifying and implementing creative solutions with data from multiple sources
What You'll Get
The unique and exciting opportunity to work at one of the leading global entertainment companies
Access to the tools, leadership, and resources you will need to create and drive a center of excellence
The opportunity to do the best work of your career
Work in an inclusive and diverse company culture
Competitive benefits and programs to support your well-being
Collaborative colleagues who are focused on making an impact
About UTA
UTA unites ideas, opportunities and talent. The company represents some of the world's most iconic, barrier-breaking artists, creators and changemakers—from actors, athletes and musicians to writers, gamers and digital influencers. One of the most influential companies in global entertainment, UTA's business spans talent representation, content production, as well as strategic advisory and marketing work with some of the world's biggest brands. Affiliated companies include Digital Brand Architects, KLUTCH Sports Group, Curtis Brown Group, and MediaLink. UTA is headquartered in Los Angeles with offices in Atlanta, Chicago, Nashville, New York and London.
For more information:
https://www.unitedtalent.com/about/
UTA and its Affiliated Companies are Equal Employment Opportunity employers and welcome all job seekers including individuals with disabilities and veterans with disabilities.
#LI-CB1",$5 to $25 million (USD),Culture & Entertainment,Company - Private,"Arts, Entertainment & Recreation"
Senior Data Engineer,los-angeles,Spotter,"Los Angeles, CA",-1,Employer Provided Salary:$100K - $500K,-1,-1,-1,-1,-1,51 to 200 Employees,Company - Private,"Overview:
Spotter empowers top YouTube creators to accelerate their business and unleash their full creative potential by giving them access to the capital, knowledge, and community they need to succeed at scale. As the top provider of creator-friendly growth capital, Spotter tailors our investments to meet the unique needs of each creator we partner with, giving them the freedom to create without compromise.
Creators are free to reinvest their funds however they choose, from hiring a team, to building their own production studios, and everything in between, all while maintaining total control over their catalogs, their channels, and their future earnings. In addition to funding, Spotter provides creators with in-depth data insights into the performance of their existing content, enabling them to leverage the full value of their library, as well as the value of future uploads and how they can improve performance in the future.
Featured in Forbes, Fast Company, Variety, Axios, and more, Spotter has already deployed over $740 million to YouTube creators to reinvest in themselves and accelerate their growth. Spotter has licensed content that consists of over 600,000 videos, which generate 88 billion monthly watch-time minutes. With our curated premium video catalog, we deliver a unique scaled media solution to Advertisers and Ad Agencies that is transparent, efficient, and 100% brand safe.
*Position based in Los Angeles*
What You'll Do/Responsibilities:
Develop and maintain scalable data pipelines, including:
ETL pipelines, both single and multi-node solutions
Build data quality assurance steps for new and existing pipelines
Create derived datasets with augmented properties
Work on analytics ready datasets to power internal and creator facing tools
Troubleshoot issues when they arise, working directly with internal data consumers
Automate pipeline runs with scheduling and orchestration tools
Work with large scale datasets
Work with/use various external APIs to enhance data
Setup database tables for analytics users to consume the data collected by the Data Engineering team
Work with big data technologies to improve data availability and data quality in the cloud (AWS)
Mentor more junior members of the team
Who You Are/Required Qualifications:
Bachelor's degree, preferably in Computer Science or Computer Information Systems
5+ years of software engineering experience
3+ years of data engineering experience with Apache Spark or Apache Flink
3+ years of experience running software and services in the cloud
Proficiency in working with DataFrame APIs (Pandas and Spark) for parallel and single node processing
Proficiency using advanced languages and techniques with Python, Scala, etc. with modern data optimized file formats such as Parquet and Avro
Proficiency with SQL on RDBMS and data warehouse solutions like Redshift
Additional Valued Skills:
Experience with YouTube APIs
Experience with data acquisition from external APIs at large scale / in parallel processing
Experience with Data-Lake technologies
Experience with AWS Glue metastore
Experience with Data-Mesh approaches
Experience with data cataloging, data lineage and data governance tools and approaches
Why Spotter
Medical insurance covered up to 100%
Dental & vision insurance
401(k) matching
Stock options
Autonomy and upward mobility
Diverse, equitable, and inclusive culture, where your voice matters.
In compliance with local law, we are disclosing the compensation, or a range thereof, for roles that will be performed in Los Angeles. Actual salaries will vary and may be above or below the range based on various factors including but not limited to skill sets; experience and training; licensure and certifications; and other business and organizational needs. The overall market range for roles in this area of Spotter are typically: $100-$500K salary per year. The range listed is just one component of Spotter's total compensation package for employees. Other rewards may include annual discretionary bonus and equity.
COVID-19 Vaccination Policy
Spotter requires proof of being fully vaccinated for COVID-19 as a condition of commencing employment.
Spotter is an equal opportunity employer. Spotter does not discriminate in employment on the basis of race, religion, creed, color, national origin, ancestry, citizenship, physical or mental disability, medical condition, genetic characteristics or information, marital status, sex (including pregnancy, childbirth, breastfeeding, and related medical conditions), gender, gender identity, gender expression, age, sexual orientation, military status, veteran status, use of or request for family or medical leave, political affiliation, or any other status protected under applicable federal, state or local laws.
Equal access to programs, services and employment is available to all persons. Those applicants requiring reasonable accommodations as part of the application and/or interview process should notify a representative of the Human Resources Department.",-1,-1,Unknown / Non-Applicable,-1
Data Engineer - Contractor,los-angeles,"Fabletics
4.3","El Segundo, CA",4.3,$82K - $122K (Glassdoor est.),4.0,4.4,4.1,4.2,4.0,Unknown,2013,"Job Description
As a Data Engineer - Contractor on Central Data Platforms team, you will be supporting Data Integrations & Data Analytics Engineer teams, and other shared services. This role requires not only highly technical and analytical skills, but also strong collaboration and communication across internal & external technical teams, and business stakeholders.
The primary responsibility of this role will be delivering a large database migration project by providing technical and analytics solutions in collaboration with multiple technical and non-technical teams. This is an on-site role where you are required to work out of TechStyle on-site location in El Segundo, CA. The duration of the contract is six months and reports to Data Engineering Manager(s)

Day to Day Responsibilities
Gain an understanding of the scope and timeline of the migration project
Execution of all migrations assigned by your manager on a daily and weekly basis
Collaborate with product/business stakeholders, architects, engineering teams and analytics teams to build accurate, timely and actionable information products
Design, develop, test, and maintain ELT (Extract, Load, Transform) processes to bring data from multiple sources into a single warehouse environment
Ensure smooth ongoing operations of data warehouse and data pipeline platform with high availability and performance while making continuous improvements and leverage best practice and features of the technical stack offers.
Provide production support on a rotating basis

Qualifications
BS or MS degree in Computer Science, Mathematics, Statistics, or related discipline
5+ years of experience with SQL
2+ years of experience with Python
Strong understanding of BI best practices, relational structures, data warehousing methodologies, ELT processing and dimensional data modeling
Excellent data analytics skills – the candidate should be able to test and document the accuracy of the data efficiently.
Experience with source code management and version control (Git/GitHub/GitLab)
Excellent collaboration and commutation skills, both written and verbal
Must be self-directed and be able to thrive in a quick turn-around working environment
Expert SQL skills, particularly in an analytics / reporting capacity. Extensive experience creating and maintaining DW and reporting processes
Advanced Data modeling skills (hands-on experience + theoretical understanding)
Implementing star-schemas/snowflake-schemas
Incremental and Full Load
Slowly changing dimensions
Advanced SQL skills required
Primary/foreign keys, indexes (when to use them)
Joins and Set Operations
Tables and Views (How are they different? Pros and cons of using)
Window functions
Scalar and aggregate functions

Nice to Have
Experience with Snowflake
Experience working in an Agile environment
Prior experience performing a data warehouse migration
#LI-TechStyleOS
About TechStyleOS
TechStyleOS is the globally integrated Operations and Services provider behind some of the fastest growing online fashion brands in history, including Fabletics, Savage X Fenty, JustFab, ShoeDazzle, and FabKids. With capabilities spanning technology, data science, supply chain management, fulfillment, customer service, and more, we help brands launch, scale and grow—across product categories and geographically. From predictive analytics to data-driven marketing and attribution, our unique approach is powered by our proprietary, end-to-end tech platform that enables the brands we serve to deliver a level of personalization, value, and satisfaction that are unrivaled in the fashion industry.
Fabletics, Inc. is an equal opportunity employer. We recruit, employ, compensate, develop, and promote regardless of race, national origin, religion, sex, sexual orientation, gender identity, age, disability, genetic information, veteran status, and other protected status as required by applicable. At Fabletics, Inc., we champion a vibrant workplace culture that thrives on diversity law and do not tolerate discrimination or harassment. We are one team from many backgrounds, innovating through diversity of individuals, who are driven by passion for creating an inclusive space for all. Fabletics, Inc. will continue to champion a workplace culture that prizes diversity and inclusivity.
We encourage you to apply regardless of meeting all qualifications and/or requirements.
Please be aware that the Company requires you to be fully vaccinated against COVID-19, and we will require all non-remote new hires working in our Los Angeles office to submit official COVID-19 vaccine documentation. Currently, the Company considers you fully vaccinated 14 days after your second dose in a two-dose vaccine series (e.g., Pfizer or Moderna) or 14 days after a single-dose COVID-19 vaccine (e.g., Johnson & Johnson). The vaccine must have been FDA approved, have emergency use authorization from the FDA, or, for persons fully vaccinated outside of the U.S., be listed for emergency use by the World Health Organization. Anyone unable to be vaccinated, either because of a disability, medical condition or sincerely-held religious belief may request a reasonable accommodation upon active employment. In addition, due to how highly transmittable the Omicron variants is, we are currently requiring all non-remote employees to get a vaccine booster when eligible.",Unknown / Non-Applicable,Internet & Web Services,Company - Private,Information Technology
